yfukcu,lhnpgel,dejgqsnl,ttzsbzzztt,fswewrmgbl,lqwtwpo,wnlat,jfgmzi,tqpvwxqsvk,kozisucyqc
84,384,482,852,110,307,333,204,733,615
325,455,506,717,110,893,368,411,737,893
38,745,794,983,547,384,759,862,794,135
736,959,330,907,692,553,51,444,729,199
981,650,673,654,22,643,914,825,79,75
865,740,966,195,930,658,269,60,411,204
525,378,923,879,109,911,507,353,457,695
986,269,644,944,173,748,169,345,262,698
842,979,589,119,559,626,403,458,50,970
102,118,318,397,563,158,417,927,599,904
550,199,195,55,343,99,325,614,667,203
647,345,664,774,669,945,947,602,557,241
845,705,292,299,369,169,183,666,178,458
967,637,20,700,597,754,789,631,895,602
64,185,91,109,194,143,384,876,105,869
518,519,221,793,274,120,922,836,567,926
961,262,551,705,707,338,546,419,14,449
