yfukcu,lhnpgel,dejgqsnl,ttzsbzzztt,fswewrmgbl,lqwtwpo,wnlat,jfgmzi,tqpvwxqsvk,kozisucyqc
214,332,495,124,608,65,179,812,429,0
658,663,688,512,224,733,479,965,858,948
438,311,916,967,768,840,556,825,763,524
514,994,450,337,815,643,35,574,538,530
600,826,446,68,139,788,977,649,832,358
74,599,694,578,264,436,188,267,592,244
783,509,201,738,219,969,974,351,912,309
769,859,105,753,495,957,521,19,517,458
346,370,128,770,596,766,449,913,123,922
427,317,58,360,31,244,163,807,198,712
333,27,638,920,56,949,295,261,459,788
10,108,497,669,249,590,590,433,405,477
164,127,121,416,287,765,597,435,326,704
233,241,973,852,158,310,345,512,736,81
366,859,642,848,72,821,453,811,64,463
588,669,675,752,873,399,840,891,271,88
817,863,416,661,122,696,545,951,954,862
49,997,50,471,100,161,76,708,500,413
444,372,184,813,995,335,842,80,839,233
974,448,833,66,503,640,676,425,538,875
337,861,896,277,26,703,80,451,498,748
268,255,266,974,892,77,659,145,529,750
915,241,546,144,333,511,919,584,685,809
847,58,458,751,564,707,667,898,326,471
691,684,937,771,831,562,392,881,392,506
399,826,308,365,150,244,243,533,596,656
780,428,932,468,378,981,196,595,226,106
297,29,801,437,619,634,191,287,872,943
440,829,268,215,659,575,265,529,799,246
639,88,893,883,427,672,937,109,852,570
715,295,794,706,236,801,385,0,996,441
999,955,676,600,982,193,370,164,244,216
709,198,712,305,622,332,480,471,572,176
284,206,980,528,208,12,692,740,721,300
133,76,991,567,511,97,218,232,591,418
179,150,564,952,524,164,305,716,469,682
978,276,921,845,487,228,623,5,456,302
914,771,765,533,429,30,521,48,475,786
856,268,450,304,366,602,974,164,487,565
296,299,720,921,851,5,874,878,314,663
74,361,736,90,950,182,164,775,995,360
246,733,686,771,689,710,690,753,310,659
909,290,279,632,88,805,241,351,579,496
395,99,525,811,99,555,114,143,987,812
758,206,637,111,862,843,139,917,441,743
219,10,912,148,159,714,460,260,217,993
26,161,243,71,603,220,584,586,784,707
503,775,773,446,961,712,973,357,393,814
680,803,488,540,63,339,78,726,699,364
82,221,534,942,295,786,906,725,54,662
83,761,655,392,323,399,266,978,428,586
477,952,391,908,181,257,303,46,78,431
42,942,894,109,343,768,415,833,745,912
269,257,823,807,372,920,461,283,750,75
657,946,477,116,914,886,226,674,600,473
616,787,271,974,798,341,346,47,963,326
990,291,571,174,340,606,214,149,122,320
521,867,434,63,63,608,681,703,603,775
468,996,161,930,171,998,165,156,302,103
601,516,463,134,557,297,701,173,665,468
64,967,399,423,313,102,310,112,963,63
213,952,911,633,622,586,381,269,475,601
432,1,895,830,76,486,273,861,927,6
964,429,539,890,787,151,143,105,912,395
28,921,233,676,318,565,25,457,29,274
919,297,981,478,957,866,90,815,202,295
124,245,552,586,841,884,641,172,8,151
420,48,752,33,3,527,174,633,950,355
481,653,870,992,403,406,644,604,4,30
56,84,446,488,927,757,208,83,938,196
80,602,570,731,270,791,370,792,405,158
158,315,749,864,717,637,925,949,404,665
394,748,356,985,908,558,125,523,673,362
133,287,573,577,294,599,299,56,622,456
611,658,461,413,89,640,462,196,468,927
883,305,326,511,78,217,315,944,331,50
707,358,827,999,514,951,481,990,62,492
