yfukcu,lhnpgel,dejgqsnl,ttzsbzzztt,fswewrmgbl,lqwtwpo,wnlat,jfgmzi,tqpvwxqsvk,kozisucyqc
0,124,255,638,62,722,468,211,633,315
446,680,201,696,872,133,538,442,906,851
718,424,501,962,974,806,401,976,614,31
284,262,645,862,27,248,954,470,160,782
248,985,814,217,101,370,443,108,634,527
982,540,662,879,996,363,557,705,43,234
989,633,363,999,321,819,170,848,181,484
788,734,813,561,970,494,606,12,467,999
138,0,548,684,898,657,667,219,818,417
677,705,22,330,515,636,187,500,234,131
353,896,641,393,244,44,411,372,475,90
604,41,959,198,348,184,364,919,219,768
447,393,152,177,359,522,999,28,9,481
550,58,874,860,769,40,520,237,765,83
50,753,933,752,631,918,65,777,828,887
137,154,47,398,633,81,670,267,584,975
62,486,49,385,18,845,729,126,333,174
712,747,402,105,227,667,886,855,226,888
461,131,619,514,680,832,321,43,282,679
326,956,265,622,442,311,197,382,758,919
323,392,0,593,596,563,799,280,938,429
635,608,408,411,430,62,586,900,418,260
368,929,648,589,34,326,810,131,973,394
522,453,380,422,191,603,154,72,470,182
615,149,675,884,643,424,84,716,184,161
387,832,737,62,574,721,418,827,279,82
167,57,47,222,6,622,593,714,821,527
598,308,841,369,529,601,609,870,637,105
911,252,677,235,14,875,310,522,817,680
138,336,864,240,206,228,131,700,399,795
704,104,467,175,46,968,231,403,572,165
114,305,926,180,164,809,582,458,503,773
940,210,437,365,6,446,380,326,518,963
997,992,75,272,923,175,818,954,240,512
916,900,291,502,576,323,700,355,337,547
838,302,537,531,378,506,195,34,905,140
973,481,503,752,780,480,999,147,373,741
371,223,208,887,18,896,378,409,839,90
866,52,214,139,630,559,166,697,99,154
517,4,816,523,814,77,26,376,130,645
973,121,242,589,82,269,607,13,597,684
225,932,284,521,820,727,892,705,214,348
750,937,784,182,505,3,208,513,199,361
474,110,817,247,251,495,293,575,618,990
662,421,406,571,315,708,391,480,668,258
127,456,922,643,967,158,220,974,117,563
355,744,465,790,334,532,754,931,341,489
775,87,305,466,488,955,368,230,838,444
307,573,141,313,618,949,879,477,903,351
391,879,943,712,925,689,239,362,216,218
845,995,203,330,160,470,391,844,444,349
16,924,494,372,706,54,171,289,352,72
903,241,635,563,405,116,748,553,875,252
790,803,823,816,330,532,432,591,5,454
736,646,917,435,999,454,60,697,431,724
227,972,168,929,790,713,192,970,768,536
186,513,162,442,497,817,78,54,688,555
876,737,502,40,160,986,700,399,417,219
650,706,530,117,800,822,155,337,80,288
857,829,933,386,231,684,866,355,796,151
416,435,674,951,237,534,530,205,633,15
895,598,484,721,759,325,643,991,647,236
200,973,137,632,689,620,856,46,548,94
637,699,869,793,524,500,979,194,253,406
576,88,76,821,909,384,879,553,294,608
263,46,111,356,279,604,606,864,155,31
231,85,373,852,995,245,268,500,757,930
317,546,419,558,86,66,171,193,587,511
760,69,250,836,166,70,487,156,500,220
162,215,825,796,21,832,935,966,805,859
612,160,948,415,139,470,257,307,43,791
920,148,86,275,249,602,362,790,189,614
270,421,810,240,316,861,30,212,784,565
385,322,115,699,298,211,500,138,940,553
770,183,147,449,251,60,839,526,91,781
668,690,850,945,145,819,353,192,235,239
327,628,338,255,140,897,735,425,711,907
715,249,776,435,377,178,699,212,615,862
238,870,850,56,30,233,822,833,53,68
969,534,244,180,324,189,102,826,757,417
827,195,18,13,410,931,328,825,171,559
149,397,107,318,657,573,148,682,769,83
101,599,318,929,792,276,771,901,809,414
298,18,452,266,800,755,935,773,86,245
548,186,995,258,410,544,635,69,239,105
691,387,560,292,764,969,950,609,571,69
908,767,420,834,256,225,183,671,244,373
804,355,906,169,664,392,40,258,760,492
739,283,696,225,111,792,848,366,769,38
583,222,710,602,24,733,874,452,857,380
388,954,431,401,748,631,476,424,493,112
572,910,869,594,591,622,975,771,452,602
336,218,711,687,191,858,723,241,146,43
917,89,688,944,586,439,424,740,377,609
113,105,720,459,106,825,742,405,240,798
249,24,86,401,737,320,412,180,649,639
316,505,658,196,9,870,406,330,781,502
12,963,31,936,482,104,552,369,763,339
797,130,758,797,135,702,113,677,36,458
21,800,786,675,694,617,200,497,9,276
595,766,238,71,226,886,353,946,22,528
222,146,181,434,648,129,348,630,311,431
731,224,847,555,82,38,361,382,180,537
668,372,372,958,871,343,544,478,563,326
469,741,578,221,738,889,936,784,952,593
374,495,225,493,761,519,425,196,313,865
68,12,657,535,33,867,573,547,897,296
792,537,326,982,88,257,824,334,994,867
134,718,324,713,469,517,315,994,955,727
156,302,752,207,441,617,348,973,373,171
829,494,561,640,230,450,301,752,398,117
610,715,166,455,30,323,832,203,513,981
325,176,143,877,495,782,685,487,463,639
807,782,341,699,678,579,471,925,363,190
654,437,880,582,683,108,190,596,605,999
658,508,675,44,413,993,688,12,300,542
119,557,258,315,851,774,744,717,341,183
822,249,896,865,487,700,632,806,242,480
274,809,217,297,122,363,438,868,100,314
482,807,951,425,761,393,555,224,824,809
288,910,581,325,821,393,845,993,368,711
284,426,893,144,92,406,714,304,229,135
514,986,707,639,771,278,318,318,892,26
544,328,441,769,519,359,905,95,405,110
513,703,4,318,662,23,999,908,167,825
681,396,265,409,188,552,946,609,991,12
174,157,805,400,789,708,957,47,735,119
532,871,701,775,960,938,235,878,364,156
315,71,400,531,931,380,122,506,108,385
918,834,815,546,896,959,256,528,901,804
130,820,110,828,863,610,956,242,695,345
678,929,202,431,788,778,804,576,466,126
57,143,442,383,184,181,485,21,448,586
56,248,461,866,402,837,761,351,435,568
704,680,741,651,787,780,835,144,300,367
698,168,318,482,503,704,277,206,574,257
714,532,79,571,115,963,69,667,74,807
31,250,877,726,707,249,815,427,907,875
257,355,314,467,330,567,542,454,636,178
969,543,928,627,398,928,585,462,439,279
575,907,407,635,683,567,124,108,471,493
