yfukcu,lhnpgel,dejgqsnl,ttzsbzzztt,fswewrmgbl,lqwtwpo,wnlat,jfgmzi,tqpvwxqsvk,kozisucyqc
484,370,51,509,264,768,569,850,253,325
365,708,175,670,743,318,429,545,725,527
752,741,950,816,197,830,457,812,654,401
687,899,410,517,472,481,458,460,266,979
397,212,99,390,439,261,872,280,622,901
917,733,971,960,603,147,50,109,163,422
623,754,34,281,876,252,965,603,521,156
386,676,497,912,152,916,413,875,981,192
785,692,421,816,913,743,542,842,953,556
725,644,108,53,186,211,638,462,750,163
113,656,141,424,516,965,58,655,171,872
601,381,393,539,110,823,629,193,542,742
100,879,296,530,317,275,512,309,659,4
945,777,441,689,191,656,216,222,236,762
498,724,847,199,675,235,637,688,154,442
93,904,480,183,246,901,28,842,26,212
787,281,46,331,955,908,683,479,601,738
547,233,42,191,194,497,550,52,838,767
739,675,832,441,627,569,404,582,226,774
793,469,229,886,488,855,958,167,114,383
942,957,47,666,159,280,36,813,923,390
177,953,322,233,47,453,458,676,732,695
775,643,724,55,414,374,529,556,937,604
795,103,392,807,122,123,560,616,271,713
93,602,804,954,399,461,794,443,157,986
352,900,413,901,789,562,473,400,716,377
926,891,836,152,997,0,80,287,617,401
540,156,847,270,465,528,287,722,120,981
277,954,621,721,578,186,973,180,459,2
810,841,398,661,749,124,298,466,550,412
455,839,370,650,79,851,850,526,244,818
647,219,26,773,15,345,428,484,25,20
855,971,351,588,454,174,800,90,508,754
361,398,995,325,328,621,45,456,574,327
311,938,821,253,451,813,378,10,666,113
757,46,645,479,636,914,327,538,120,932
310,54,397,859,553,148,462,355,200,379
