yfukcu,lhnpgel,dejgqsnl,ttzsbzzztt,fswewrmgbl,lqwtwpo,wnlat,jfgmzi,tqpvwxqsvk,kozisucyqc
431,73,334,0,417,721,626,948,970,963
392,937,70,959,295,514,94,226,958,106
852,439,691,50,639,799,387,684,351,390
218,578,70,510,137,141,336,168,164,94
81,175,171,666,59,764,2,922,757,838
473,99,245,755,557,71,495,242,68,909
256,762,771,456,851,787,978,111,619,549
973,633,291,514,222,566,514,131,476,543
917,206,215,689,653,12,647,507,131,880
871,981,390,830,729,253,989,710,453,244
417,831,599,387,363,874,125,100,777,60
787,93,339,313,569,454,158,450,19,125
752,439,20,462,755,161,147,978,555,665
987,17,824,248,89,722,905,767,646,175
565,322,343,821,634,890,93,99,303,822
531,795,42,415,220,397,721,3,194,677
555,883,729,834,818,186,935,176,303,533
29,986,983,270,543,346,738,394,902,72
666,635,701,5,480,565,705,488,937,496
668,153,791,400,414,825,480,801,550,686
623,154,49,871,337,653,153,815,630,335
451,716,834,562,180,683,764,963,304,278
603,535,435,99,466,286,481,892,450,94
811,62,143,898,284,454,275,251,606,222
887,789,531,915,877,227,678,574,580,584
553,426,396,18,433,871,355,749,322,384
742,137,417,997,70,811,100,582,389,808
301,739,284,657,436,314,701,129,706,864
943,616,902,590,677,272,211,743,347,400
241,621,170,563,885,123,245,144,773,106
620,403,231,447,440,877,522,831,914,701
730,584,681,637,402,589,891,556,75,495
12,815,8,671,563,190,574,372,748,381
703,871,462,497,309,273,179,297,950,260
639,928,356,759,236,514,980,107,113,797
200,656,962,918,785,126,820,556,559,48
335,501,612,119,183,598,664,13,687,5
264,753,306,609,994,584,372,556,871,184
351,708,228,39,781,503,975,136,847,566
921,73,749,287,196,248,518,568,706,900
10,951,849,231,101,621,495,348,444,927
907,53,589,756,405,639,678,544,104,655
768,994,868,569,984,938,232,350,108,572
525,485,744,80,211,832,587,728,520,389
146,589,952,644,217,614,803,158,254,929
415,275,817,389,583,617,340,401,855,453
508,298,672,767,929,280,958,40,986,741
676,572,875,985,53,569,300,430,10,326
256,533,615,279,210,864,829,271,787,302
607,296,260,930,507,172,59,901,330,984
651,734,722,924,169,54,116,471,887,607
726,831,230,320,55,343,66,10,914,994
845,810,943,769,670,704,147,226,378,662
139,460,564,872,416,534,878,641,894,321
433,977,214,732,847,642,783,305,598,471
794,225,811,416,950,73,777,540,235,0
641,111,949,157,751,950,304,642,633,564
616,344,881,979,105,826,780,984,668,997
442,440,305,923,847,716,266,292,797,833
321,649,318,460,221,739,884,861,601,84
860,743,661,751,135,334,986,474,325,115
182,636,377,934,205,101,441,506,697,607
559,110,549,720,343,900,398,80,16,223
836,722,646,747,810,533,272,3,982,629
98,420,112,690,339,104,221,336,481,546
885,35,240,252,158,809,939,244,562,267
471,552,787,802,977,487,24,89,422,521
666,235,758,697,974,154,886,629,603,218
736,742,772,397,771,704,794,198,565,927
567,278,747,57,446,698,933,76,305,894
366,235,446,368,308,901,554,669,697,416
427,377,768,758,52,866,886,534,844,36
972,197,619,699,826,121,193,326,416,617
795,852,255,772,726,813,484,996,341,591
838,950,880,160,626,273,391,439,458,663
349,848,417,833,929,589,508,385,118,613
513,840,486,155,383,568,974,141,42,55
794,681,173,991,364,151,494,78,227,452
434,841,270,392,505,305,24,65,198,364
249,94,478,559,981,543,118,700,914,790
700,543,376,579,620,302,155,856,665,479
874,195,273,748,54,298,594,562,630,732
760,4,312,31,411,989,534,255,833,746
990,676,431,347,942,55,175,19,487,161
45,330,681,684,283,436,127,939,834,821
132,144,868,73,823,571,147,123,966,671
550,520,442,926,916,364,77,14,432,615
625,803,493,130,139,713,861,689,19,967
123,851,179,663,341,643,131,558,805,154
166,735,504,418,974,936,384,668,885,181
787,326,905,927,96,78,524,900,915,217
755,355,697,731,978,704,122,443,595,444
443,417,670,635,168,728,235,453,151,764
49,11,913,141,556,919,209,800,930,733
983,364,416,83,884,806,769,490,595,871
645,541,20,707,415,886,228,648,518,9
539,778,512,113,761,433,409,528,729,534
703,525,796,303,884,338,732,125,548,682
165,224,724,158,48,880,969,196,512,198
283,109,291,95,595,17,384,221,24,524
889,558,930,534,862,695,638,858,922,700
706,377,84,924,905,400,185,403,981,162
243,755,541,277,581,448,516,62,250,668
